Sat Sep 01 02:14:20 +0000 2018,#LulaInelegível lula se sobrar mortadela levo o vc 😂😂😂😂
Sat Sep 01 02:14:20 +0000 2018,"RT @UltimasBrasil: URGENTE: Maioria do Tribunal Superior Eleitoral nega o registro de candidatura de Lula à presidência.
Julgamento está em…"
Sat Sep 01 02:14:20 +0000 2018,"RT @ToniBulhoes: Não tem preço ver Ministro Barroso impugnar a candidatura de Lula, citando Alexandre Frota e Kim Kataguiri.

O Judiciário…"
Sat Sep 01 02:14:20 +0000 2018,RT @conexaopolitica: ULTIMAS: Surpresa? Bolsonaro cresce em campanha eleitoral e impressiona https://t.co/hZx2QVIkpa
Sat Sep 01 02:14:20 +0000 2018,VITÓRIA DA LUZ!!! 😉👍👏👏👏👏👏👏👏👏👏👏👏👏
Sat Sep 01 02:14:20 +0000 2018,TSE forma maioria e Lula não pode ser candidato Por ora 4x1
Sat Sep 01 02:14:20 +0000 2018,RT @PastorMalafaia: ESSES PETISTAS TEM O DEMÔNIO DA MENTIRA! A conversa fiada q os direitos humanos da ONU pedem Lula livre. 2 dos 18 membr…
Sat Sep 01 02:14:20 +0000 2018,Fachin FILHO DA PUTA
Sat Sep 01 02:14:20 +0000 2018,"Último tuíte sobre o tema? A condenação do Lula o torna inelegível. O comitê da ONU lhe permitiu concorrer, mas não… https://t.co/kRFbKHS5dQ"
Sat Sep 01 02:14:20 +0000 2018,"RT @rosaneoliveira: TSE já tem maioria pelo indeferimento do registro da candidatura de Lula, com base na Lei da Ficha Limpa. Placar de 4x1."
Sat Sep 01 02:14:20 +0000 2018,RT @Desesquerdizada: Lula preso e fora das eleições! https://t.co/KEmcaUmeUp
Sat Sep 01 02:14:20 +0000 2018,"ACHEI FACIL, CHUPA LULA"
Sat Sep 01 02:14:20 +0000 2018,"RT @PolitzOficial: #TSE:

Com o voto de Admar Gongaza, a maioria foi formada com o 4x1.

Lula está definitivamente inelegível e a desgraça…"
